usage_start_date,cloud_provider,billing_account_id,environment,region,service_name,usage_type,usage_quantity,unblended_cost,currency,resource_id,line_item_description,tag_cost_center
2025-10-01,AWS,ACT-2029,Shared-Services,ap-south-1,Databricks,Serverless-SQL-DBU,95.902,14.39,USD,aws-databricks-shared-services-001,Charge for Databricks Serverless-SQL-DBU in ap-south-1,ENG-RD
2025-10-01,GCP,ACT-7740,Prod,us-east-1,Compute Engine,N1-Standard-8,17.7619,7.99,USD,gcp-compute engine-prod-001,Charge for Compute Engine N1-Standard-8 in us-east-1,FIN-OPS
2025-10-01,GCP,ACT-2620,Prod,us-east-1,Compute Engine,PersistentDisk,68.6549,30.89,USD,gcp-compute engine-prod-001,Charge for Compute Engine PersistentDisk in us-east-1,FIN-OPS
2025-10-01,GCP,ACT-4238,Prod,us-east-1,BigQuery,Analysis,27.0104,12.15,USD,gcp-bigquery-prod-001,Charge for BigQuery Analysis in us-east-1,FIN-OPS
2025-10-01,GCP,ACT-6594,Prod,us-east-1,BigQuery,ActiveStorage,28.6035,12.87,USD,gcp-bigquery-prod-001,Charge for BigQuery ActiveStorage in us-east-1,FIN-OPS
2025-10-01,GCP,ACT-5163,Prod,us-east-1,Cloud Storage,MultiRegional,58.798,26.46,USD,gcp-cloud storage-prod-001,Charge for Cloud Storage MultiRegional in us-east-1,FIN-OPS
2025-10-01,GCP,ACT-5541,Prod,us-east-1,Cloud Storage,Class-A-Operations,50.2432,22.61,USD,gcp-cloud storage-prod-001,Charge for Cloud Storage Class-A-Operations in us-east-1,FIN-OPS
2025-10-01,GCP,ACT-1419,Prod,us-east-1,PubSub,MessageDelivery,60.8413,27.38,USD,gcp-pubsub-prod-001,Charge for PubSub MessageDelivery in us-east-1,FIN-OPS
2025-10-01,GCP,ACT-3744,Prod,eu-west-1,Compute Engine,N1-Standard-8,44.5032,20.03,USD,gcp-compute engine-prod-001,Charge for Compute Engine N1-Standard-8 in eu-west-1,FIN-OPS
2025-10-01,GCP,ACT-2131,Prod,eu-west-1,Compute Engine,PersistentDisk,67.1105,30.2,USD,gcp-compute engine-prod-001,Charge for Compute Engine PersistentDisk in eu-west-1,FIN-OPS
2025-10-01,GCP,ACT-2006,Prod,eu-west-1,BigQuery,Analysis,87.504,39.38,USD,gcp-bigquery-prod-001,Charge for BigQuery Analysis in eu-west-1,FIN-OPS
2025-10-01,GCP,ACT-8504,Prod,eu-west-1,BigQuery,ActiveStorage,28.9388,13.02,USD,gcp-bigquery-prod-001,Charge for BigQuery ActiveStorage in eu-west-1,FIN-OPS
2025-10-01,GCP,ACT-5809,Prod,eu-west-1,Cloud Storage,MultiRegional,73.1166,32.9,USD,gcp-cloud storage-prod-001,Charge for Cloud Storage MultiRegional in eu-west-1,FIN-OPS
2025-10-01,GCP,ACT-9717,Prod,eu-west-1,Cloud Storage,Class-A-Operations,66.0721,29.73,USD,gcp-cloud storage-prod-001,Charge for Cloud Storage Class-A-Operations in eu-west-1,FIN-OPS
2025-10-01,GCP,ACT-7614,Prod,eu-west-1,PubSub,MessageDelivery,87.7656,39.49,USD,gcp-pubsub-prod-001,Charge for PubSub MessageDelivery in eu-west-1,FIN-OPS
2025-10-01,GCP,ACT-7721,Prod,ap-south-1,Compute Engine,N1-Standard-8,49.465,22.26,USD,gcp-compute engine-prod-001,Charge for Compute Engine N1-Standard-8 in ap-south-1,FIN-OPS
2025-10-01,GCP,ACT-7883,Prod,ap-south-1,Compute Engine,PersistentDisk,91.6738,41.25,USD,gcp-compute engine-prod-001,Charge for Compute Engine PersistentDisk in ap-south-1,FIN-OPS
2025-10-01,GCP,ACT-2356,Prod,ap-south-1,BigQuery,Analysis,57.0776,25.68,USD,gcp-bigquery-prod-001,Charge for BigQuery Analysis in ap-south-1,FIN-OPS
2025-10-01,GCP,ACT-7073,Prod,ap-south-1,BigQuery,ActiveStorage,37.4531,16.85,USD,gcp-bigquery-prod-001,Charge for BigQuery ActiveStorage in ap-south-1,FIN-OPS
2025-10-01,GCP,ACT-4542,Prod,ap-south-1,Cloud Storage,MultiRegional,23.642,10.64,USD,gcp-cloud storage-prod-001,Charge for Cloud Storage MultiRegional in ap-south-1,FIN-OPS
2025-10-01,GCP,ACT-1891,Prod,ap-south-1,Cloud Storage,Class-A-Operations,84.9586,38.23,USD,gcp-cloud storage-prod-001,Charge for Cloud Storage Class-A-Operations in ap-south-1,FIN-OPS
2025-10-01,GCP,ACT-6993,Prod,ap-south-1,PubSub,MessageDelivery,80.2223,36.1,USD,gcp-pubsub-prod-001,Charge for PubSub MessageDelivery in ap-south-1,FIN-OPS
2025-10-01,GCP,ACT-1648,Staging,us-east-1,Compute Engine,N1-Standard-8,28.6352,4.3,USD,gcp-compute engine-staging-001,Charge for Compute Engine N1-Standard-8 in us-east-1,ENG-RD
2025-10-01,GCP,ACT-3857,Staging,us-east-1,Compute Engine,PersistentDisk,39.49,5.92,USD,gcp-compute engine-staging-001,Charge for Compute Engine PersistentDisk in us-east-1,ENG-RD
2025-10-01,GCP,ACT-5801,Staging,us-east-1,BigQuery,Analysis,72.6309,10.89,USD,gcp-bigquery-staging-001,Charge for BigQuery Analysis in us-east-1,ENG-RD
2025-10-01,GCP,ACT-1347,Staging,us-east-1,BigQuery,ActiveStorage,41.0811,6.16,USD,gcp-bigquery-staging-001,Charge for BigQuery ActiveStorage in us-east-1,ENG-RD
2025-10-01,GCP,ACT-4885,Staging,us-east-1,Cloud Storage,MultiRegional,10.9662,1.64,USD,gcp-cloud storage-staging-001,Charge for Cloud Storage MultiRegional in us-east-1,ENG-RD
2025-10-01,GCP,ACT-5544,Staging,us-east-1,Cloud Storage,Class-A-Operations,60.8024,9.12,USD,gcp-cloud storage-staging-001,Charge for Cloud Storage Class-A-Operations in us-east-1,ENG-RD
2025-10-01,GCP,ACT-9585,Staging,us-east-1,PubSub,MessageDelivery,70.275,10.54,USD,gcp-pubsub-staging-001,Charge for PubSub MessageDelivery in us-east-1,ENG-RD
2025-10-01,GCP,ACT-3640,Staging,eu-west-1,Compute Engine,N1-Standard-8,15.5478,2.33,USD,gcp-compute engine-staging-001,Charge for Compute Engine N1-Standard-8 in eu-west-1,ENG-RD
2025-10-01,GCP,ACT-4204,Staging,eu-west-1,Compute Engine,PersistentDisk,43.8971,6.58,USD,gcp-compute engine-staging-001,Charge for Compute Engine PersistentDisk in eu-west-1,ENG-RD
2025-10-01,GCP,ACT-9278,Staging,eu-west-1,BigQuery,Analysis,15.7885,2.37,USD,gcp-bigquery-staging-001,Charge for BigQuery Analysis in eu-west-1,ENG-RD
2025-10-01,GCP,ACT-8328,Staging,eu-west-1,BigQuery,ActiveStorage,58.6126,8.79,USD,gcp-bigquery-staging-001,Charge for BigQuery ActiveStorage in eu-west-1,ENG-RD
2025-10-01,GCP,ACT-3666,Staging,eu-west-1,Cloud Storage,MultiRegional,61.3429,9.2,USD,gcp-cloud storage-staging-001,Charge for Cloud Storage MultiRegional in eu-west-1,ENG-RD
2025-10-01,GCP,ACT-2296,Staging,eu-west-1,Cloud Storage,Class-A-Operations,38.1993,5.73,USD,gcp-cloud storage-staging-001,Charge for Cloud Storage Class-A-Operations in eu-west-1,ENG-RD
2025-10-01,GCP,ACT-7994,Staging,eu-west-1,PubSub,MessageDelivery,60.4791,9.07,USD,gcp-pubsub-staging-001,Charge for PubSub MessageDelivery in eu-west-1,ENG-RD
2025-10-01,GCP,ACT-7652,Staging,ap-south-1,Compute Engine,N1-Standard-8,60.2916,9.04,USD,gcp-compute engine-staging-001,Charge for Compute Engine N1-Standard-8 in ap-south-1,ENG-RD
2025-10-01,GCP,ACT-8799,Staging,ap-south-1,Compute Engine,PersistentDisk,42.5907,6.39,USD,gcp-compute engine-staging-001,Charge for Compute Engine PersistentDisk in ap-south-1,ENG-RD
2025-10-01,GCP,ACT-9050,Staging,ap-south-1,BigQuery,Analysis,54.5473,8.18,USD,gcp-bigquery-staging-001,Charge for BigQuery Analysis in ap-south-1,ENG-RD
2025-10-01,GCP,ACT-3724,Staging,ap-south-1,BigQuery,ActiveStorage,54.323,8.15,USD,gcp-bigquery-staging-001,Charge for BigQuery ActiveStorage in ap-south-1,ENG-RD
2025-10-01,GCP,ACT-5372,Staging,ap-south-1,Cloud Storage,MultiRegional,13.5338,2.03,USD,gcp-cloud storage-staging-001,Charge for Cloud Storage MultiRegional in ap-south-1,ENG-RD
2025-10-01,GCP,ACT-8748,Staging,ap-south-1,Cloud Storage,Class-A-Operations,14.9037,2.24,USD,gcp-cloud storage-staging-001,Charge for Cloud Storage Class-A-Operations in ap-south-1,ENG-RD
2025-10-01,GCP,ACT-4476,Staging,ap-south-1,PubSub,MessageDelivery,62.3561,9.35,USD,gcp-pubsub-staging-001,Charge for PubSub MessageDelivery in ap-south-1,ENG-RD
2025-10-01,GCP,ACT-1360,Dev,us-east-1,Compute Engine,N1-Standard-8,58.525,8.78,USD,gcp-compute engine-dev-001,Charge for Compute Engine N1-Standard-8 in us-east-1,ENG-RD
2025-10-01,GCP,ACT-1231,Dev,us-east-1,Compute Engine,PersistentDisk,93.3515,14.0,USD,gcp-compute engine-dev-001,Charge for Compute Engine PersistentDisk in us-east-1,ENG-RD
2025-10-01,GCP,ACT-7919,Dev,us-east-1,BigQuery,Analysis,82.7075,12.41,USD,gcp-bigquery-dev-001,Charge for BigQuery Analysis in us-east-1,ENG-RD
2025-10-01,GCP,ACT-2734,Dev,us-east-1,BigQuery,ActiveStorage,46.8628,7.03,USD,gcp-bigquery-dev-001,Charge for BigQuery ActiveStorage in us-east-1,ENG-RD
2025-10-01,GCP,ACT-3300,Dev,us-east-1,Cloud Storage,MultiRegional,19.3226,2.9,USD,gcp-cloud storage-dev-001,Charge for Cloud Storage MultiRegional in us-east-1,ENG-RD
2025-10-01,GCP,ACT-6583,Dev,us-east-1,Cloud Storage,Class-A-Operations,25.6732,3.85,USD,gcp-cloud storage-dev-001,Charge for Cloud Storage Class-A-Operations in us-east-1,ENG-RD
2025-10-01,GCP,ACT-7152,Dev,us-east-1,PubSub,MessageDelivery,89.5363,13.43,USD,gcp-pubsub-dev-001,Charge for PubSub MessageDelivery in us-east-1,ENG-RD
2025-10-01,GCP,ACT-6709,Dev,eu-west-1,Compute Engine,N1-Standard-8,87.7302,13.16,USD,gcp-compute engine-dev-001,Charge for Compute Engine N1-Standard-8 in eu-west-1,ENG-RD
2025-10-01,GCP,ACT-9975,Dev,eu-west-1,Compute Engine,PersistentDisk,57.3585,8.6,USD,gcp-compute engine-dev-001,Charge for Compute Engine PersistentDisk in eu-west-1,ENG-RD
2025-10-01,GCP,ACT-3613,Dev,eu-west-1,BigQuery,Analysis,23.5796,3.54,USD,gcp-bigquery-dev-001,Charge for BigQuery Analysis in eu-west-1,ENG-RD
2025-10-01,GCP,ACT-5939,Dev,eu-west-1,BigQuery,ActiveStorage,50.6915,7.6,USD,gcp-bigquery-dev-001,Charge for BigQuery ActiveStorage in eu-west-1,ENG-RD
2025-10-01,GCP,ACT-1219,Dev,eu-west-1,Cloud Storage,MultiRegional,87.2547,13.09,USD,gcp-cloud storage-dev-001,Charge for Cloud Storage MultiRegional in eu-west-1,ENG-RD
2025-10-01,GCP,ACT-6618,Dev,eu-west-1,Cloud Storage,Class-A-Operations,70.5528,10.58,USD,gcp-cloud storage-dev-001,Charge for Cloud Storage Class-A-Operations in eu-west-1,ENG-RD
2025-10-01,GCP,ACT-5520,Dev,eu-west-1,PubSub,MessageDelivery,74.9894,11.25,USD,gcp-pubsub-dev-001,Charge for PubSub MessageDelivery in eu-west-1,ENG-RD
2025-10-01,GCP,ACT-6595,Dev,ap-south-1,Compute Engine,N1-Standard-8,30.2586,4.54,USD,gcp-compute engine-dev-001,Charge for Compute Engine N1-Standard-8 in ap-south-1,ENG-RD
2025-10-01,GCP,ACT-2497,Dev,ap-south-1,Compute Engine,PersistentDisk,61.6339,9.25,USD,gcp-compute engine-dev-001,Charge for Compute Engine PersistentDisk in ap-south-1,ENG-RD
2025-10-01,GCP,ACT-3216,Dev,ap-south-1,BigQuery,Analysis,79.5587,11.93,USD,gcp-bigquery-dev-001,Charge for BigQuery Analysis in ap-south-1,ENG-RD
2025-10-01,GCP,ACT-7771,Dev,ap-south-1,BigQuery,ActiveStorage,72.4214,10.86,USD,gcp-bigquery-dev-001,Charge for BigQuery ActiveStorage in ap-south-1,ENG-RD
2025-10-01,GCP,ACT-1030,Dev,ap-south-1,Cloud Storage,MultiRegional,94.6341,14.2,USD,gcp-cloud storage-dev-001,Charge for Cloud Storage MultiRegional in ap-south-1,ENG-RD
2025-10-01,GCP,ACT-7619,Dev,ap-south-1,Cloud Storage,Class-A-Operations,70.4749,10.57,USD,gcp-cloud storage-dev-001,Charge for Cloud Storage Class-A-Operations in ap-south-1,ENG-RD
2025-10-01,GCP,ACT-3236,Dev,ap-south-1,PubSub,MessageDelivery,16.3779,2.46,USD,gcp-pubsub-dev-001,Charge for PubSub MessageDelivery in ap-south-1,ENG-RD
2025-10-01,GCP,ACT-7717,Shared-Services,us-east-1,Compute Engine,N1-Standard-8,88.5064,13.28,USD,gcp-compute engine-shared-services-001,Charge for Compute Engine N1-Standard-8 in us-east-1,ENG-RD
2025-10-01,GCP,ACT-3693,Shared-Services,us-east-1,Compute Engine,PersistentDisk,77.6574,11.65,USD,gcp-compute engine-shared-services-001,Charge for Compute Engine PersistentDisk in us-east-1,ENG-RD
2025-10-01,GCP,ACT-2518,Shared-Services,us-east-1,BigQuery,Analysis,48.5578,7.28,USD,gcp-bigquery-shared-services-001,Charge for BigQuery Analysis in us-east-1,ENG-RD
2025-10-01,GCP,ACT-2753,Shared-Services,us-east-1,BigQuery,ActiveStorage,89.0781,13.36,USD,gcp-bigquery-shared-services-001,Charge for BigQuery ActiveStorage in us-east-1,ENG-RD
2025-10-01,GCP,ACT-7136,Shared-Services,us-east-1,Cloud Storage,MultiRegional,40.491,6.07,USD,gcp-cloud storage-shared-services-001,Charge for Cloud Storage MultiRegional in us-east-1,ENG-RD
2025-10-01,GCP,ACT-2574,Shared-Services,us-east-1,Cloud Storage,Class-A-Operations,89.6282,13.44,USD,gcp-cloud storage-shared-services-001,Charge for Cloud Storage Class-A-Operations in us-east-1,ENG-RD
2025-10-01,GCP,ACT-4619,Shared-Services,us-east-1,PubSub,MessageDelivery,27.2155,4.08,USD,gcp-pubsub-shared-services-001,Charge for PubSub MessageDelivery in us-east-1,ENG-RD
2025-10-01,GCP,ACT-7286,Shared-Services,eu-west-1,Compute Engine,N1-Standard-8,84.1346,12.62,USD,gcp-compute engine-shared-services-001,Charge for Compute Engine N1-Standard-8 in eu-west-1,ENG-RD
2025-10-01,GCP,ACT-3179,Shared-Services,eu-west-1,Compute Engine,PersistentDisk,94.901,14.24,USD,gcp-compute engine-shared-services-001,Charge for Compute Engine PersistentDisk in eu-west-1,ENG-RD
2025-10-01,GCP,ACT-3897,Shared-Services,eu-west-1,BigQuery,Analysis,84.8333,12.73,USD,gcp-bigquery-shared-services-001,Charge for BigQuery Analysis in eu-west-1,ENG-RD
2025-10-01,GCP,ACT-6186,Shared-Services,eu-west-1,BigQuery,ActiveStorage,47.4737,7.12,USD,gcp-bigquery-shared-services-001,Charge for BigQuery ActiveStorage in eu-west-1,ENG-RD
2025-10-01,GCP,ACT-5178,Shared-Services,eu-west-1,Cloud Storage,MultiRegional,76.6825,11.5,USD,gcp-cloud storage-shared-services-001,Charge for Cloud Storage MultiRegional in eu-west-1,ENG-RD
2025-10-01,GCP,ACT-6786,Shared-Services,eu-west-1,Cloud Storage,Class-A-Operations,56.3476,8.45,USD,gcp-cloud storage-shared-services-001,Charge for Cloud Storage Class-A-Operations in eu-west-1,ENG-RD
2025-10-01,GCP,ACT-6375,Shared-Services,eu-west-1,PubSub,MessageDelivery,39.9811,6.0,USD,gcp-pubsub-shared-services-001,Charge for PubSub MessageDelivery in eu-west-1,ENG-RD
2025-10-01,GCP,ACT-2358,Shared-Services,ap-south-1,Compute Engine,N1-Standard-8,17.1725,2.58,USD,gcp-compute engine-shared-services-001,Charge for Compute Engine N1-Standard-8 in ap-south-1,ENG-RD
2025-10-01,GCP,ACT-2753,Shared-Services,ap-south-1,Compute Engine,PersistentDisk,37.3271,5.6,USD,gcp-compute engine-shared-services-001,Charge for Compute Engine PersistentDisk in ap-south-1,ENG-RD
2025-10-01,GCP,ACT-1440,Shared-Services,ap-south-1,BigQuery,Analysis,50.1021,7.52,USD,gcp-bigquery-shared-services-001,Charge for BigQuery Analysis in ap-south-1,ENG-RD
2025-10-01,GCP,ACT-2905,Shared-Services,ap-south-1,BigQuery,ActiveStorage,33.3732,5.01,USD,gcp-bigquery-shared-services-001,Charge for BigQuery ActiveStorage in ap-south-1,ENG-RD
2025-10-01,GCP,ACT-5485,Shared-Services,ap-south-1,Cloud Storage,MultiRegional,71.07,10.66,USD,gcp-cloud storage-shared-services-001,Charge for Cloud Storage MultiRegional in ap-south-1,ENG-RD
2025-10-01,GCP,ACT-1387,Shared-Services,ap-south-1,Cloud Storage,Class-A-Operations,70.4865,10.57,USD,gcp-cloud storage-shared-services-001,Charge for Cloud Storage Class-A-Operations in ap-south-1,ENG-RD
2025-10-01,GCP,ACT-5291,Shared-Services,ap-south-1,PubSub,MessageDelivery,84.6466,12.7,USD,gcp-pubsub-shared-services-001,Charge for PubSub MessageDelivery in ap-south-1,ENG-RD
2025-10-01,Azure,ACT-3567,Prod,us-east-1,Virtual Machines,D2s_v3,50.3093,22.64,USD,azure-virtual machines-prod-001,Charge for Virtual Machines D2s_v3 in us-east-1,FIN-OPS
2025-10-01,Azure,ACT-2374,Prod,us-east-1,Virtual Machines,Managed_Disks,71.4623,32.16,USD,azure-virtual machines-prod-001,Charge for Virtual Machines Managed_Disks in us-east-1,FIN-OPS
2025-10-01,Azure,ACT-6336,Prod,us-east-1,SQL Database,vCore-Hours,77.3154,34.79,USD,azure-sql database-prod-001,Charge for SQL Database vCore-Hours in us-east-1,FIN-OPS
2025-10-01,Azure,ACT-5204,Prod,us-east-1,SQL Database,Data-Storage,69.3734,31.22,USD,azure-sql database-prod-001,Charge for SQL Database Data-Storage in us-east-1,FIN-OPS
2025-10-01,Azure,ACT-5783,Prod,us-east-1,Blob Storage,Hot-LRS-Storage,54.5198,24.53,USD,azure-blob storage-prod-001,Charge for Blob Storage Hot-LRS-Storage in us-east-1,FIN-OPS
2025-10-01,Azure,ACT-9444,Prod,us-east-1,Sentinel,Data-Ingestion,73.4459,33.05,USD,azure-sentinel-prod-001,Charge for Sentinel Data-Ingestion in us-east-1,FIN-OPS
2025-10-01,Azure,ACT-8996,Prod,eu-west-1,Virtual Machines,D2s_v3,13.0919,5.89,USD,azure-virtual machines-prod-001,Charge for Virtual Machines D2s_v3 in eu-west-1,FIN-OPS
2025-10-01,Azure,ACT-9021,Prod,eu-west-1,Virtual Machines,Managed_Disks,60.6501,27.29,USD,azure-virtual machines-prod-001,Charge for Virtual Machines Managed_Disks in eu-west-1,FIN-OPS
2025-10-01,Azure,ACT-3331,Prod,eu-west-1,SQL Database,vCore-Hours,60.7339,27.33,USD,azure-sql database-prod-001,Charge for SQL Database vCore-Hours in eu-west-1,FIN-OPS
2025-10-01,Azure,ACT-3432,Prod,eu-west-1,SQL Database,Data-Storage,14.2489,6.41,USD,azure-sql database-prod-001,Charge for SQL Database Data-Storage in eu-west-1,FIN-OPS
2025-10-01,Azure,ACT-6823,Prod,eu-west-1,Blob Storage,Hot-LRS-Storage,88.8741,39.99,USD,azure-blob storage-prod-001,Charge for Blob Storage Hot-LRS-Storage in eu-west-1,FIN-OPS
2025-10-01,Azure,ACT-1680,Prod,eu-west-1,Sentinel,Data-Ingestion,37.4128,16.84,USD,azure-sentinel-prod-001,Charge for Sentinel Data-Ingestion in eu-west-1,FIN-OPS
2025-10-01,Azure,ACT-3480,Prod,ap-south-1,Virtual Machines,D2s_v3,96.9065,43.61,USD,azure-virtual machines-prod-001,Charge for Virtual Machines D2s_v3 in ap-south-1,FIN-OPS
2025-10-01,Azure,ACT-4015,Prod,ap-south-1,Virtual Machines,Managed_Disks,37.619,16.93,USD,azure-virtual machines-prod-001,Charge for Virtual Machines Managed_Disks in ap-south-1,FIN-OPS
2025-10-01,Azure,ACT-5945,Prod,ap-south-1,SQL Database,vCore-Hours,55.2638,24.87,USD,azure-sql database-prod-001,Charge for SQL Database vCore-Hours in ap-south-1,FIN-OPS
2025-10-01,Azure,ACT-9425,Prod,ap-south-1,SQL Database,Data-Storage,69.4521,31.25,USD,azure-sql database-prod-001,Charge for SQL Database Data-Storage in ap-south-1,FIN-OPS
2025-10-01,Azure,ACT-1952,Prod,ap-south-1,Blob Storage,Hot-LRS-Storage,49.6262,22.33,USD,azure-blob storage-prod-001,Charge for Blob Storage Hot-LRS-Storage in ap-south-1,FIN-OPS
2025-10-01,Azure,ACT-1347,Prod,ap-south-1,Sentinel,Data-Ingestion,56.141,25.26,USD,azure-sentinel-prod-001,Charge for Sentinel Data-Ingestion in ap-south-1,FIN-OPS
2025-10-01,Azure,ACT-8778,Staging,us-east-1,Virtual Machines,D2s_v3,50.9331,7.64,USD,azure-virtual machines-staging-001,Charge for Virtual Machines D2s_v3 in us-east-1,ENG-RD
2025-10-01,Azure,ACT-4709,Staging,us-east-1,Virtual Machines,Managed_Disks,51.1842,7.68,USD,azure-virtual machines-staging-001,Charge for Virtual Machines Managed_Disks in us-east-1,ENG-RD
2025-10-01,Azure,ACT-5008,Staging,us-east-1,SQL Database,vCore-Hours,76.5362,11.48,USD,azure-sql database-staging-001,Charge for SQL Database vCore-Hours in us-east-1,ENG-RD
2025-10-01,Azure,ACT-4276,Staging,us-east-1,SQL Database,Data-Storage,36.783,5.52,USD,azure-sql database-staging-001,Charge for SQL Database Data-Storage in us-east-1,ENG-RD
2025-10-01,Azure,ACT-5243,Staging,us-east-1,Blob Storage,Hot-LRS-Storage,72.5759,10.89,USD,azure-blob storage-staging-001,Charge for Blob Storage Hot-LRS-Storage in us-east-1,ENG-RD
2025-10-01,Azure,ACT-6436,Staging,us-east-1,Sentinel,Data-Ingestion,27.271,4.09,USD,azure-sentinel-staging-001,Charge for Sentinel Data-Ingestion in us-east-1,ENG-RD
2025-10-01,Azure,ACT-2362,Staging,eu-west-1,Virtual Machines,D2s_v3,48.6557,7.3,USD,azure-virtual machines-staging-001,Charge for Virtual Machines D2s_v3 in eu-west-1,ENG-RD
2025-10-01,Azure,ACT-6095,Staging,eu-west-1,Virtual Machines,Managed_Disks,71.514,10.73,USD,azure-virtual machines-staging-001,Charge for Virtual Machines Managed_Disks in eu-west-1,ENG-RD
2025-10-01,Azure,ACT-3380,Staging,eu-west-1,SQL Database,vCore-Hours,59.4884,8.92,USD,azure-sql database-staging-001,Charge for SQL Database vCore-Hours in eu-west-1,ENG-RD
2025-10-01,Azure,ACT-9182,Staging,eu-west-1,SQL Database,Data-Storage,93.2211,13.98,USD,azure-sql database-staging-001,Charge for SQL Database Data-Storage in eu-west-1,ENG-RD
2025-10-01,Azure,ACT-6144,Staging,eu-west-1,Blob Storage,Hot-LRS-Storage,76.1548,11.42,USD,azure-blob storage-staging-001,Charge for Blob Storage Hot-LRS-Storage in eu-west-1,ENG-RD
2025-10-01,Azure,ACT-6594,Staging,eu-west-1,Sentinel,Data-Ingestion,28.2162,4.23,USD,azure-sentinel-staging-001,Charge for Sentinel Data-Ingestion in eu-west-1,ENG-RD
2025-10-01,Azure,ACT-5402,Staging,ap-south-1,Virtual Machines,D2s_v3,55.9405,8.39,USD,azure-virtual machines-staging-001,Charge for Virtual Machines D2s_v3 in ap-south-1,ENG-RD
2025-10-01,Azure,ACT-6291,Staging,ap-south-1,Virtual Machines,Managed_Disks,88.3054,13.25,USD,azure-virtual machines-staging-001,Charge for Virtual Machines Managed_Disks in ap-south-1,ENG-RD
2025-10-01,Azure,ACT-9433,Staging,ap-south-1,SQL Database,vCore-Hours,36.9304,5.54,USD,azure-sql database-staging-001,Charge for SQL Database vCore-Hours in ap-south-1,ENG-RD
2025-10-01,Azure,ACT-1183,Staging,ap-south-1,SQL Database,Data-Storage,35.1234,5.27,USD,azure-sql database-staging-001,Charge for SQL Database Data-Storage in ap-south-1,ENG-RD
2025-10-01,Azure,ACT-1334,Staging,ap-south-1,Blob Storage,Hot-LRS-Storage,31.6627,4.75,USD,azure-blob storage-staging-001,Charge for Blob Storage Hot-LRS-Storage in ap-south-1,ENG-RD
2025-10-01,Azure,ACT-9441,Staging,ap-south-1,Sentinel,Data-Ingestion,20.4533,3.07,USD,azure-sentinel-staging-001,Charge for Sentinel Data-Ingestion in ap-south-1,ENG-RD
2025-10-01,Azure,ACT-7809,Dev,us-east-1,Virtual Machines,D2s_v3,43.7376,6.56,USD,azure-virtual machines-dev-001,Charge for Virtual Machines D2s_v3 in us-east-1,ENG-RD
2025-10-01,Azure,ACT-6129,Dev,us-east-1,Virtual Machines,Managed_Disks,77.9279,11.69,USD,azure-virtual machines-dev-001,Charge for Virtual Machines Managed_Disks in us-east-1,ENG-RD
2025-10-01,Azure,ACT-4368,Dev,us-east-1,SQL Database,vCore-Hours,45.6775,6.85,USD,azure-sql database-dev-001,Charge for SQL Database vCore-Hours in us-east-1,ENG-RD
2025-10-01,Azure,ACT-3727,Dev,us-east-1,SQL Database,Data-Storage,66.4693,9.97,USD,azure-sql database-dev-001,Charge for SQL Database Data-Storage in us-east-1,ENG-RD
2025-10-01,Azure,ACT-6009,Dev,us-east-1,Blob Storage,Hot-LRS-Storage,57.7122,8.66,USD,azure-blob storage-dev-001,Charge for Blob Storage Hot-LRS-Storage in us-east-1,ENG-RD
2025-10-01,Azure,ACT-7002,Dev,us-east-1,Sentinel,Data-Ingestion,99.6414,14.95,USD,azure-sentinel-dev-001,Charge for Sentinel Data-Ingestion in us-east-1,ENG-RD
2025-10-01,Azure,ACT-2073,Dev,eu-west-1,Virtual Machines,D2s_v3,26.5832,3.99,USD,azure-virtual machines-dev-001,Charge for Virtual Machines D2s_v3 in eu-west-1,ENG-RD
2025-10-01,Azure,ACT-4244,Dev,eu-west-1,Virtual Machines,Managed_Disks,55.1242,8.27,USD,azure-virtual machines-dev-001,Charge for Virtual Machines Managed_Disks in eu-west-1,ENG-RD
2025-10-01,Azure,ACT-6169,Dev,eu-west-1,SQL Database,vCore-Hours,47.5758,7.14,USD,azure-sql database-dev-001,Charge for SQL Database vCore-Hours in eu-west-1,ENG-RD
2025-10-01,Azure,ACT-3424,Dev,eu-west-1,SQL Database,Data-Storage,40.6478,6.1,USD,azure-sql database-dev-001,Charge for SQL Database Data-Storage in eu-west-1,ENG-RD
2025-10-01,Azure,ACT-3778,Dev,eu-west-1,Blob Storage,Hot-LRS-Storage,76.1718,11.43,USD,azure-blob storage-dev-001,Charge for Blob Storage Hot-LRS-Storage in eu-west-1,ENG-RD
